Page: 1, Text: SSN/SOSA::Platform, BBox: (682.929931640625, 75.47134399414062, 701.4920043945312, 77.56816864013672)
Page: 1, Text: - , BBox: (681.60888671875, 80.03254699707031, 682.8185424804688, 82.1293716430664)
Page: 1, Text: type: Platformtype, BBox: (685.3285522460938, 80.03254699707031, 701.6591186523438, 82.1293716430664)
Page: 1, Text: OSLO-, BBox: (260.8845520019531, 71.87126922607422, 266.5970458984375, 73.96809387207031)
Page: 1, Text: ObservatiesEnMetingen::, BBox: (252.48385620117188, 74.63179779052734, 275.05377197265625, 76.72862243652344)
Page: 1, Text: Object, BBox: (260.8845520019531, 77.39232635498047, 266.9244384765625, 79.48915100097656)
Page: 1, Text: OSLO-ObservatiesEnMetingen::, BBox: (313.8046875, 124.55423736572266, 342.0084228515625, 126.65106201171875)
Page: 1, Text: Bemonsteringsobject, BBox: (318.6041564941406, 127.1944580078125, 337.36907958984375, 129.29127502441406)
Page: 1, Text: - , BBox: (309.00457763671875, 131.87469482421875, 310.10540771484375, 133.9715118408203)
Page: 1, Text: herkomst: Herkomst [0..1], BBox: (312.7242126464844, 131.87469482421875, 335.7088928222656, 133.9715118408203)
Page: 1, Text: - , BBox: (309.00457763671875, 134.63522338867188, 310.10540771484375, 136.73204040527344)
Page: 1, Text: identificator: Identificator [1..*], BBox: (312.7242126464844, 134.63522338867188, 339.6678771972656, 136.73204040527344)
Page: 1, Text: - , BBox: (309.00457763671875, 137.27545166015625, 310.10540771484375, 139.3722686767578)
Page: 1, Text: parameter: BenoemdeWaarde [0..*], BBox: (312.7242126464844, 137.27545166015625, 344.4750671386719, 139.3722686767578)
Page: 1, Text: - , BBox: (309.00457763671875, 140.03598022460938, 310.10540771484375, 142.13279724121094)
Page: 1, Text: type: Bemonsteringsobjecttype [0..1], BBox: (312.7242126464844, 140.03598022460938, 344.95361328125, 142.13279724121094)
Page: 1, Text: OSLO-ObservatiesEnMetingen::, BBox: (376.4452209472656, 73.1913833618164, 404.64892578125, 75.2882080078125)
Page: 1, Text: Bemonsteringsobjectverzameling, BBox: (375.7249755859375, 75.83160400390625, 405.3169250488281, 77.92842864990234)
Page: 1, Text: OSLO-ObservatiesEnMetingen::, BBox: (376.2049255371094, 126.35491943359375, 404.4086608886719, 128.4517364501953)
Page: 1, Text: BemonsteringsobjectComplex, BBox: (377.0453186035156, 129.11416625976562, 403.3643493652344, 131.2109832763672)
Page: 1, Text: - , BBox: (375.60479736328125, 133.79566955566406, 376.70562744140625, 135.89248657226562)
Page: 1, Text: rol: GeneriekeNaam, BBox: (379.2156677246094, 133.79566955566406, 396.6584167480469, 135.89248657226562)
Page: 1, Text: OSLO-ObservatiesEnMetingen::RuimtelijkBemonsteringsobject, BBox: (233.0430908203125, 181.79840087890625, 289.11322021484375, 183.8952178955078)
Page: 1, Text: - , BBox: (230.5238800048828, 186.35833740234375, 231.62469482421875, 188.4551544189453)
Page: 1, Text: gehostPlatform: Proces [0..*], BBox: (234.1129913330078, 186.35833740234375, 259.3816833496094, 188.4551544189453)
Page: 1, Text: - , BBox: (230.5238800048828, 189.11886596679688, 231.62469482421875, 191.21568298339844)
Page: 1, Text: geometrie: Geometrie, BBox: (234.1129913330078, 189.11886596679688, 253.3365936279297, 191.21568298339844)
Page: 1, Text: - , BBox: (230.5238800048828, 191.87875366210938, 231.62469482421875, 193.97557067871094)
Page: 1, Text: positioneleNauwkeurigheid: PositioneleNauwkeurigheid [0..2], BBox: (234.1129913330078, 191.87875366210938, 287.46380615234375, 193.97557067871094)
Page: 1, Text: OSLO-ObservatiesEnMetingen::Monster, BBox: (374.5260925292969, 178.55795288085938, 410.2117004394531, 180.65476989746094)
Page: 1, Text: - , BBox: (368.40496826171875, 183.237548828125, 369.50579833984375, 185.33436584472656)
Page: 1, Text: bemonsteringsmethode: BemonsteringsProces, BBox: (372.1246032714844, 183.237548828125, 412.34674072265625, 185.33436584472656)
Page: 1, Text: - , BBox: (368.40496826171875, 185.99807739257812, 369.50579833984375, 188.0948944091797)
Page: 1, Text: bemonsteringsplaats: Geometrie [0..1], BBox: (372.1246032714844, 185.99807739257812, 405.5503234863281, 188.0948944091797)
Page: 1, Text: - , BBox: (368.40496826171875, 188.63829040527344, 369.50579833984375, 190.735107421875)
Page: 1, Text: bemonsteringstijdstip: TemporeleEntiteit, BBox: (372.1246032714844, 188.63829040527344, 407.1781311035156, 190.735107421875)
Page: 1, Text: - , BBox: (368.40496826171875, 191.39883422851562, 369.50579833984375, 193.4956512451172)
Page: 1, Text: grootte: Maat [0..1], BBox: (372.1246032714844, 191.39883422851562, 389.47552490234375, 193.4956512451172)
Page: 1, Text: - , BBox: (368.40496826171875, 194.15872192382812, 369.50579833984375, 196.2555389404297)
